living_population_id,date_id,admin_dong_code,total_living_population,age_20_40_population,age_60_plus_population,age_20_40_ratio,age_60_plus_ratio,morning_living_population,afternoon_living_population,daytime_living_population,morning_score,afternoon_score
20260318_11380632,20260318,11380632,351316.5289,108873.9712,88727.6151,0.309903,0.252557,77038.1383,85923.6536,162961.7919,0.472737,0.527263
20260318_11380640,20260318,11380640,287820.317,100886.4761,67337.85,0.350519,0.233958,62606.7662,73833.0722,136439.8384,0.45886,0.54114
20260318_11380650,20260318,11380650,355055.3468,150151.7729,69530.7582,0.422897,0.195831,73508.5273,88742.4282,162250.95549999998,0.453055,0.546945
20260318_11380690,20260318,11380690,1326727.2934,393133.6641,292851.2805,0.296318,0.220732,279763.4244,362890.9454,642654.3698,0.435325,0.564675
20260318_11410520,20260318,11410520,348690.8277,114733.8335,81294.3124,0.329042,0.233142,71385.5239,88981.0239,160366.5478,0.44514,0.55486
20260318_11410555,20260318,11410555,1561867.6507,759023.0953,206500.3242,0.485971,0.132214,345805.86569999997,612748.7705,958554.6362,0.360758,0.639242
20260318_11410565,20260318,11410565,988188.49,459573.1813,157259.1,0.465066,0.159139,225241.759,378410.27520000003,603652.0342,0.373132,0.626868
20260318_11410585,20260318,11410585,1692130.3737,1107074.4613,149772.9846,0.654249,0.088511,352084.9011,659414.4552,1011499.3563,0.348082,0.651918
20260318_11410615,20260318,11410615,944967.4614,462218.7973,157852.25890000002,0.489137,0.167045,209258.2338,257021.2437,466279.4775,0.448783,0.551217
20260318_11410620,20260318,11410620,510711.9577,168157.58729999998,140171.7148,0.329261,0.274463,107641.4667,125398.76010000001,233040.2268,0.461901,0.538099
20260318_11410640,20260318,11410640,338568.0644,110430.4992,99229.765,0.326169,0.293087,69103.2622,90835.1653,159938.4275,0.432062,0.567938
20260318_11410655,20260318,11410655,258065.3111,87717.8113,71226.2393,0.339905,0.276001,48527.8383,55899.5643,104427.4026,0.464704,0.535296
20260318_11410660,20260318,11410660,344417.8416,119827.107,94773.7701,0.347912,0.275171,67583.73199999999,76190.2492,143773.98119999998,0.470069,0.529931
20260318_11410685,20260318,11410685,517524.1789,178216.0015,125171.1786,0.344363,0.241865,111786.2322,138003.7554,249789.9876,0.447521,0.552479
20260318_11410690,20260318,11410690,230976.0483,73767.7842,40924.9838,0.319374,0.177183,43288.7758,57945.3984,101234.17420000001,0.42761,0.57239
20260318_11410700,20260318,11410700,593744.5815,249512.737,101545.1081,0.420236,0.171025,117238.9606,180192.0636,297431.0242,0.394172,0.605828
20260318_11410710,20260318,11410710,333020.0242,96361.1293,68048.2525,0.289355,0.204337,68142.4056,79528.0081,147670.4137,0.461449,0.538551
20260318_11410720,20260318,11410720,604542.4492,221693.0922,141300.8505,0.366712,0.233732,118570.5049,156831.3826,275401.8875,0.430536,0.569464
20260318_11440555,20260318,11440555,716295.2987,272820.26900000003,119325.7872,0.380877,0.166587,153152.1262,212633.1064,365785.2326,0.418694,0.581306
20260318_11440565,20260318,11440565,816475.0335,336475.7265,162381.6191,0.412108,0.198881,167588.5855,220825.9597,388414.5452,0.431468,0.568532
20260318_11440585,20260318,11440585,377752.2373,161233.6922,82591.2319,0.426824,0.218639,74585.0598,115545.7883,190130.8481,0.392283,0.607717
20260318_11440590,20260318,11440590,585677.1983,233194.9858,100053.1334,0.398163,0.170833,119235.5802,170672.3676,289907.94779999997,0.411288,0.588712
20260318_11440600,20260318,11440600,646838.3407,341245.7372,76822.5642,0.52756,0.118766,130834.6765,231390.3229,362224.9994,0.361197,0.638803
20260318_11440610,20260318,11440610,457655.81059999997,176857.46289999998,69211.0076,0.386442,0.151229,96521.57389999999,133271.8567,229793.4306,0.420036,0.579964
20260318_11440630,20260318,11440630,381221.1629,147053.5436,72261.0466,0.385743,0.189552,79572.0644,102779.8444,182351.9088,0.436365,0.563635
20260318_11440655,20260318,11440655,708390.2507,363339.2215,97660.1556,0.512908,0.137862,140895.4024,218884.8517,359780.2541,0.391615,0.608385
20260318_11440660,20260318,11440660,1618533.619,1003922.6961,169337.4639,0.620267,0.104624,283424.0315,601582.4088,885006.4402999999,0.320251,0.679749
20260318_11440680,20260318,11440680,446418.6014,243382.7068,64897.5536,0.545189,0.145374,93421.00200000001,147652.858,241073.86000000002,0.38752,0.61248
20260318_11440690,20260318,11440690,445430.6356,214200.2663,87500.3962,0.480884,0.19644,86390.3622,110704.1721,197094.5343,0.438319,0.561681
20260318_11440700,20260318,11440700,341513.9154,139399.67239999998,72061.193,0.408182,0.211005,67677.2789,83600.3407,151277.6196,0.447371,0.552629
20260318_11440710,20260318,11440710,383582.0673,207214.9401,58934.1231,0.54021,0.153641,76081.6174,109064.3806,185145.99800000002,0.410928,0.589072
20260318_11440720,20260318,11440720,482114.3055,214318.1109,77645.8682,0.444538,0.161053,102218.1379,131005.9854,233224.1233,0.438283,0.561717
20260318_11440730,20260318,11440730,763396.7194,333130.4252,144657.57319999998,0.436379,0.189492,161257.6066,196583.469,357841.0756,0.45064,0.54936
20260318_11440740,20260318,11440740,1266298.5972,579997.2101,171005.6483,0.458026,0.135044,286837.1768,454962.6414,741799.8182000001,0.386677,0.613323
20260318_11470510,20260318,11470510,931282.6132,284897.3486,148579.1081,0.305919,0.159542,184374.5829,307391.9782,491766.56110000005,0.374923,0.625077
20260318_11470520,20260318,11470520,468153.7713,184823.6291,104120.533,0.394793,0.222407,95001.5081,106360.4531,201361.96120000002,0.471795,0.528205
20260318_11470530,20260318,11470530,439528.8975,158935.8964,108733.3846,0.361605,0.247386,89092.93,114539.8908,203632.8208,0.437518,0.562482
20260318_11470540,20260318,11470540,420053.6472,124963.474,82023.1042,0.297494,0.195268,83787.0058,103529.227,187316.2328,0.447302,0.552698
20260318_11470550,20260318,11470550,984865.4369,248673.2225,172128.1874,0.252495,0.174773,196904.4503,263634.7571,460539.20739999996,0.427552,0.572448
20260318_11470560,20260318,11470560,324694.1018,110544.4317,94006.9731,0.340457,0.289525,64528.8558,80794.3971,145323.2529,0.444037,0.555963
20260318_11470570,20260318,11470570,290894.8735,90331.3839,72707.4532,0.310529,0.249944,58118.8244,77450.0162,135568.8406,0.428703,0.571297
20260318_11470580,20260318,11470580,295824.4314,97050.9529,75577.002,0.328069,0.255479,65215.0717,83907.4541,149122.5258,0.437325,0.562675
20260318_11470590,20260318,11470590,260285.1711,75020.2378,65373.6734,0.288223,0.251162,50271.5552,61781.5988,112053.15400000001,0.44864,0.55136
20260318_11470600,20260318,11470600,273898.3754,84665.6922,62425.556599999996,0.309114,0.227915,63063.4933,75995.1122,139058.6055,0.453503,0.546497
20260318_11470610,20260318,11470610,84727.4128,27736.0433,22044.2097,0.327356,0.260178,17651.6896,26076.0862,43727.7758,0.403672,0.596328
20260318_11470611,20260318,11470611,336425.189,101568.1422,99762.9511,0.301904,0.296538,69523.8003,88222.1143,157745.91460000002,0.440733,0.559267
20260318_11470620,20260318,11470620,369648.2698,101664.39809999999,72944.4633,0.27503,0.197335,72526.9761,96189.9772,168716.9533,0.429874,0.570126
20260318_11470630,20260318,11470630,331380.6622,88269.0594,63337.3566,0.266368,0.191132,65403.301699999996,82068.3796,147471.6813,0.443497,0.556503
20260318_11470640,20260318,11470640,914812.3857999999,267264.4815,206481.3647,0.292152,0.225709,197416.4239,233164.4103,430580.8342,0.458489,0.541511
20260318_11470650,20260318,11470650,790714.0288,282182.0608,174456.4494,0.35687,0.220632,163471.3274,203442.0531,366913.38049999997,0.445531,0.554469
20260318_11470670,20260318,11470670,455238.1767,117464.1478,88080.1183,0.258028,0.193481,93688.4727,122575.2009,216263.67359999998,0.433214,0.566786
20260318_11470680,20260318,11470680,468967.098,118711.238,114848.7813,0.253133,0.244897,93954.40729999999,124280.0657,218234.473,0.43052,0.56948
20260318_11500510,20260318,11500510,721557.2033,278623.1843,118111.4878,0.386142,0.16369,149924.8002,182185.2215,332110.02170000004,0.451431,0.548569
20260318_11500520,20260318,11500520,456915.2367,221423.4167,85630.68490000001,0.484605,0.18741,95614.74369999999,122636.4387,218251.1824,0.438095,0.561905
20260318_11500530,20260318,11500530,372047.3991,151218.8351,79761.5336,0.40645,0.214385,79071.40179999999,91840.742,170912.1438,0.462644,0.537356
20260318_11500535,20260318,11500535,830277.5834,335039.8687,197957.7418,0.403528,0.238424,176877.9628,264954.54709999997,441832.50989999995,0.400328,0.599672
20260318_11500540,20260318,11500540,1066155.0456,464727.0666,238867.4976,0.435891,0.224046,215585.91199999998,279508.7702,495094.68220000004,0.435444,0.564556
20260318_11500550,20260318,11500550,294222.5156,101668.8924,72418.8976,0.345551,0.246136,57210.7425,70189.5674,127400.3099,0.449063,0.550937
20260318_11500560,20260318,11500560,427594.003,150484.4612,108231.91930000001,0.351933,0.253118,83855.7062,111632.81910000001,195488.5253,0.428955,0.571045
20260318_11500570,20260318,11500570,341311.1698,115164.2994,78550.4346,0.337417,0.230143,71958.4728,87423.243,159381.7158,0.451485,0.548515
20260318_11500590,20260318,11500590,613180.2056,251146.7335,131988.0511,0.409581,0.215252,121890.6088,136532.4774,258423.08620000002,0.471671,0.528329
20260318_11500591,20260318,11500591,476824.1506,213533.6036,99704.7415,0.447825,0.209102,98169.6616,125179.79010000001,223349.45170000003,0.439534,0.560466
20260318_11500593,20260318,11500593,1118938.7939,448880.4608,207900.89250000002,0.401166,0.185802,228149.8012,312748.7309,540898.5321,0.421798,0.578202
20260318_11500603,20260318,11500603,1184927.5006,641433.3393,151148.7654,0.541327,0.12756,271836.4044,465895.96009999997,737732.3644999999,0.368476,0.631524
20260318_11500604,20260318,11500604,330499.6671,118379.5123,109336.8342,0.358183,0.330823,73617.8391,100896.145,174513.9841,0.421845,0.578155
20260318_11500605,20260318,11500605,292922.4415,129346.7882,75318.1048,0.441574,0.257126,62625.4477,85309.9819,147935.4296,0.42333,0.57667
20260318_11500611,20260318,11500611,756304.6540999999,229401.5755,132470.17560000002,0.303319,0.175155,166898.0602,226148.98919999998,393047.0494,0.424626,0.575374
20260318_11500615,20260318,11500615,840787.7063,311172.045,165128.4748,0.370096,0.196397,168379.6179,226487.8051,394867.423,0.426421,0.573579
20260318_11500620,20260318,11500620,907123.9752,336800.3479,155078.4779,0.371284,0.170956,206542.986,281064.94779999997,487607.9338,0.423584,0.576416
20260318_11500630,20260318,11500630,826150.9771,293786.8811,178006.4235,0.355609,0.215465,171480.8291,228403.00319999998,399883.8323,0.428827,0.571173
20260318_11500640,20260318,11500640,582953.8476,250793.1846,128269.9804,0.430211,0.220035,129918.6269,186278.4028,316197.0297,0.410879,0.589121
20260318_11500641,20260318,11500641,398591.9616,130674.9251,115139.6922,0.327841,0.288866,84749.4737,102408.886,187158.3597,0.452822,0.547178
20260318_11530510,20260318,11530510,733417.6399,273098.8634,129305.2329,0.372365,0.176305,154835.7995,214590.1745,369425.974,0.419125,0.580875
20260318_11530520,20260318,11530520,371295.156,126192.03940000001,68309.4319,0.33987,0.183976,81382.2311,95622.6202,177004.8513,0.459774,0.540226
20260318_11530530,20260318,11530530,815060.3696,304323.6166,200705.0192,0.373376,0.246246,183108.9823,258844.392,441953.3743,0.414317,0.585683
20260318_11530540,20260318,11530540,1140692.3651,621879.6537,155806.34159999999,0.545177,0.136589,257763.3219,471876.8267,729640.1486,0.353275,0.646725
20260318_11530550,20260318,11530550,390043.6386,132659.4509,109937.4053,0.340114,0.281859,76506.6813,105484.2027,181990.884,0.420387,0.579613
20260318_11530560,20260318,11530560,781404.9273,337400.57670000003,161792.5157,0.431787,0.207053,169406.59159999999,235754.5403,405161.1319,0.418122,0.581878
20260318_11530595,20260318,11530595,282052.2531,146635.8778,49633.7711,0.519889,0.175974,60238.2533,85778.4996,146016.7529,0.412543,0.587457
20260318_11530720,20260318,11530720,574838.5075000001,209888.8862,125403.5204,0.365127,0.218154,120574.8843,169227.29940000002,289802.18370000005,0.416059,0.583941
20260318_11530730,20260318,11530730,347862.3029,101773.2499,88867.1054,0.292568,0.255466,70211.7585,82419.469,152631.22749999998,0.460009,0.539991
20260318_11530740,20260318,11530740,625858.5246,220304.3388,160103.624,0.352003,0.255814,127958.2133,153149.089,281107.3023,0.455193,0.544807
20260318_11530750,20260318,11530750,506658.3011,189639.5292,133704.9793,0.374295,0.263896,97763.982,112639.5012,210403.48320000002,0.46465,0.53535
20260318_11530760,20260318,11530760,442620.1124,142350.5553,108588.156,0.321609,0.24533,83952.0785,112720.627,196672.70549999998,0.426862,0.573138
20260318_11530770,20260318,11530770,447485.0298,188666.8564,104123.7173,0.421616,0.232686,86857.0837,111961.3882,198818.4719,0.436866,0.563134
20260318_11530780,20260318,11530780,1174448.27,370203.2471,240215.7886,0.315215,0.204535,242580.7109,295101.6834,537682.3943,0.45116,0.54884
20260318_11530790,20260318,11530790,470536.6791,143130.7716,111116.2023,0.304186,0.236148,103894.8076,123524.9195,227419.72710000002,0.456842,0.543158
20260318_11545510,20260318,11545510,1683014.2882,1013673.1055,182013.9468,0.602296,0.108148,391080.36199999996,742647.8926,1133728.2546,0.344951,0.655049
20260318_11545610,20260318,11545610,982965.1077,460496.5372,180338.9835,0.468477,0.183464,212017.873,274404.4831,486422.3561,0.435872,0.564128
20260318_11545620,20260318,11545620,262691.9072,100730.6676,70933.493,0.383456,0.270025,51549.2379,61118.832500000004,112668.0704,0.457532,0.542468
20260318_11545630,20260318,11545630,375928.8783,137945.7835,100881.9881,0.366946,0.268354,76011.4023,95943.7671,171955.1694,0.442042,0.557958
20260318_11545640,20260318,11545640,263753.5198,97934.9516,73970.3509,0.371312,0.280453,51939.0865,65148.7247,117087.8112,0.443591,0.556409
20260318_11545670,20260318,11545670,607989.698,221041.3754,141455.0469,0.363561,0.23266,123513.8626,170012.0802,293525.94279999996,0.420794,0.579206
20260318_11545680,20260318,11545680,325875.8553,88034.1103,85320.3474,0.270146,0.261819,67520.6931,77547.0384,145067.7315,0.465443,0.534557
20260318_11545690,20260318,11545690,242261.2754,75710.9613,65293.7552,0.312518,0.269518,55545.019700000004,71184.86230000001,126729.88200000001,0.438295,0.561705
20260318_11545700,20260318,11545700,233998.9769,69794.7954,66344.6203,0.29827,0.283525,47874.3606,54902.1211,102776.4817,0.46581,0.53419
20260318_11545710,20260318,11545710,247508.3157,77599.2682,67287.4158,0.313522,0.271859,47713.1021,62784.2465,110497.3486,0.431803,0.568197
20260318_11560515,20260318,11560515,435943.2656,179705.6672,99621.9449,0.412223,0.22852,91336.6263,118246.5977,209583.224,0.435801,0.564199
20260318_11560535,20260318,11560535,1348605.5939,715196.5506,211042.3812,0.530323,0.156489,281651.1649,501750.9915,783402.1564,0.359523,0.640477
20260318_11560540,20260318,11560540,2720686.7884,1435068.2092,333611.9558,0.527465,0.12262,653787.9122,1249486.3069,1903274.2190999999,0.343507,0.656493
20260318_11560550,20260318,11560550,597341.1163,295267.6557,105398.0738,0.494303,0.176445,127131.7025,193102.152,320233.8545,0.396996,0.603004
20260318_11560560,20260318,11560560,1147389.8524,553693.1113,181349.7959,0.482568,0.158054,246286.1256,298100.8789,544387.0045,0.45241,0.54759
20260318_11560585,20260318,11560585,339823.7343,137971.4136,82157.903,0.406009,0.241766,68428.4565,77209.8317,145638.2882,0.469852,0.530148
20260318_11560605,20260318,11560605,861469.5963,356059.33989999996,154071.8899,0.413316,0.178848,186349.6493,300308.5808,486658.2301,0.382917,0.617083
20260318_11560610,20260318,11560610,486388.762,228040.3714,73992.0601,0.468844,0.152125,103233.8826,150107.7291,253341.6117,0.407489,0.592511
20260318_11560620,20260318,11560620,606873.0456,299411.1873,88059.4815,0.493367,0.145104,138528.8631,202300.24719999998,340829.11029999994,0.406447,0.593553
20260318_11560630,20260318,11560630,424071.65739999997,182891.3612,98155.4924,0.431275,0.23146,91192.79269999999,106832.6349,198025.4276,0.460511,0.539489
20260318_11560650,20260318,11560650,311328.6094,105056.9237,79692.5267,0.337447,0.255976,61181.7053,72659.7939,133841.49920000002,0.457121,0.542879
20260318_11560660,20260318,11560660,159413.96600000001,57076.6009,45423.9839,0.35804,0.284944,30679.5475,39808.4587,70488.0062,0.435245,0.564755
20260318_11560670,20260318,11560670,223420.7501,74735.3157,55602.5248,0.334505,0.248869,47567.2613,58071.6875,105638.9488,0.450281,0.549719
20260318_11560680,20260318,11560680,466333.528,173062.7603,101477.6517,0.371114,0.217607,92348.0608,111347.4022,203695.463,0.453363,0.546637
20260318_11560690,20260318,11560690,428766.5724,155338.9351,80875.8852,0.362293,0.188625,86577.46220000001,111501.4451,198078.90730000002,0.437086,0.562914
20260318_11560700,20260318,11560700,350969.9731,124408.26120000001,92954.6044,0.35447,0.264851,71172.5579,103860.5776,175033.1355,0.406623,0.593377
20260318_11560710,20260318,11560710,382684.0966,152335.2244,94949.9455,0.39807,0.248116,77669.5174,101812.8922,179482.4096,0.432742,0.567258
20260318_11560720,20260318,11560720,546696.0092,211064.7755,140771.8468,0.386073,0.257496,112861.6472,148226.1241,261087.7713,0.432275,0.567725
20260318_11590510,20260318,11590510,826692.1816,461108.7662,129416.9742,0.557776,0.156548,177226.20309999998,227336.19890000002,404562.402,0.438069,0.561931
20260318_11590520,20260318,11590520,355980.2079,166403.64179999998,74749.3457,0.467452,0.209982,79369.25630000001,102879.5736,182248.8299,0.435499,0.564501
