station_id,use_month,line_name,station_name,in_06_07,out_06_07,in_07_08,out_07_08,in_08_09,out_08_09,in_09_10,out_09_10,in_12_13,out_12_13,in_13_14,out_13_14,in_14_15,out_14_15,in_15_16,out_15_16,in_16_17,out_16_17,in_17_18,out_17_18,morning_total_in,morning_total_out,afternoon_total_in,afternoon_total_out
202402_중앙선_양수,202402,중앙선,양수,1634,583,4267,1307,3191,2435,3985,2816,3284,2974,3736,3218,3463,3118,4270,3033,3685,3344,3603,3611,13077,7141,22041,19298
202402_중앙선_양원,202402,중앙선,양원,4057,1347,11980,3237,8873,4544,5823,2514,4391,2528,4062,3481,3363,2904,3866,3843,4138,4673,4316,5855,30733,11642,24136,23284
202402_중앙선_양정,202402,중앙선,양정,558,545,1342,989,1229,1481,690,676,702,661,814,507,876,502,872,601,1199,683,1406,757,3819,3691,5869,3711
202402_중앙선_양평,202402,중앙선,양평,2957,1453,6753,2295,6211,5433,5180,3912,6225,6691,6992,4259,6647,6335,6441,5810,7378,4981,6192,7509,21101,13093,39875,35585
202402_중앙선_오빈,202402,중앙선,오빈,394,167,666,125,736,460,795,335,527,463,600,336,419,447,447,604,481,508,486,937,2591,1087,2960,3295
202402_중앙선_용문,202402,중앙선,용문,1970,279,3418,943,4032,2353,3513,2197,4517,4302,4988,4528,5299,4690,5031,2808,4176,4872,3200,4348,12933,5772,27211,25548
202402_중앙선_운길산,202402,중앙선,운길산,444,246,1033,377,986,777,925,1553,925,1378,1207,1050,1686,1155,2169,980,1903,927,1557,831,3388,2953,9447,6321
202402_중앙선_원덕,202402,중앙선,원덕,461,47,762,139,904,325,888,349,646,479,646,563,611,607,586,721,684,755,470,932,3015,860,3643,4057
202402_중앙선_중랑,202402,중앙선,중랑,8246,1695,20369,2901,18052,5280,13980,5059,8512,5455,8477,5786,7387,7686,6707,9118,7014,11250,6628,13729,60647,14935,44725,53024
202402_중앙선_지평,202402,중앙선,지평,0,0,353,96,1,0,3,0,1,0,66,143,374,297,0,0,1,0,135,279,357,96,577,719
202402_중앙선_팔당,202402,중앙선,팔당,397,474,993,1438,1146,2483,932,2670,1078,2144,1211,1474,1780,1547,2039,1611,2369,1306,2384,1298,3468,7065,10861,9380
202402_중앙선_회기,202402,중앙선,회기,18184,11722,48326,22118,64850,39142,42820,30941,38371,29681,37768,32186,37959,33241,40523,33585,45467,38660,52913,45600,174180,103923,253001,212953
202403_1호선_동대문,202403,1호선,동대문,9472,7060,16027,11982,21051,20818,20787,24205,24733,31039,28081,28255,29880,27711,31585,24769,30846,24434,28765,23949,67337,64065,173890,160157
202403_1호선_동묘앞,202403,1호선,동묘앞,4036,5164,8464,9867,13685,23427,12289,18410,26194,39702,36141,44501,40882,37781,41834,31734,41655,23207,38198,16795,38474,56868,224904,193720
202403_1호선_서울역,202403,1호선,서울역,13709,59387,43653,115326,72903,238393,69830,161833,94365,88972,93899,88296,78565,82288,113373,86086,123522,90484,185280,101964,200095,574939,689004,538090
202403_1호선_시청,202403,1호선,시청,4267,26852,8516,71999,12210,194812,15411,91814,24628,43140,32523,42457,42529,33888,54825,30331,66494,27634,97336,28587,40404,385477,318335,206037
202403_1호선_신설동,202403,1호선,신설동,9802,8884,22365,25682,32886,56164,22622,34163,23991,21390,26404,22120,25727,20953,27355,22199,32074,23561,44345,25425,87675,124893,179896,135648
202403_1호선_제기동,202403,1호선,제기동,9123,9142,21627,20574,33436,38629,23726,32922,40208,49439,44610,51870,49087,49405,51973,41822,49754,37055,46026,30607,87912,101267,281658,260198
202403_1호선_종각,202403,1호선,종각,4593,30251,6932,110276,11660,265184,14215,148928,34619,56496,44934,54221,56227,45718,68384,39974,83222,42263,153022,47827,37400,554639,440408,286499
202403_1호선_종로3가,202403,1호선,종로3가,3762,12688,6021,26436,10148,67106,15160,66502,42507,73846,51385,66456,61695,58454,71047,48864,77347,46933,88282,45179,35091,172732,392263,339732
202403_1호선_종로5가,202403,1호선,종로5가,3293,16308,6024,41406,10870,95776,15633,67944,49374,67490,58751,58127,67341,55937,71046,46934,74213,44506,92141,38352,35820,221434,412866,311346
202403_1호선_청량리(서울시립대입구),202403,1호선,청량리(서울시립대입구),18248,10453,48605,18593,59026,39334,38315,39556,47151,54708,50178,57712,53221,56185,59783,52268,63858,49975,58808,50048,164194,107936,332999,320896
202403_2호선_강남,202403,2호선,강남,18221,55207,40387,158391,63749,306120,55464,318875,92545,107640,108792,123821,119338,109792,145423,104716,172540,113979,250093,146469,177821,838593,888731,706417
202403_2호선_강변(동서울터미널),202403,2호선,강변(동서울터미널),27577,19013,78725,22925,114915,39946,86743,33711,54489,39704,51866,44707,46205,48858,49031,59449,52951,66297,56669,81861,307960,115595,311211,340876
202403_2호선_건대입구,202403,2호선,건대입구,22675,16111,55834,24628,95200,65300,66668,55012,50061,58451,54292,64114,56640,64448,61835,71187,71172,85945,83135,117241,240377,161051,377135,461386
202403_2호선_교대(법원.검찰청),202403,2호선,교대(법원.검찰청),11468,26428,26242,58111,37807,156187,30405,132621,36042,57339,43683,59750,52256,52882,55760,49950,59668,52853,96273,67841,105922,373347,343682,340615
202403_2호선_구로디지털단지,202403,2호선,구로디지털단지,52534,19360,141456,80231,181947,220621,118297,136179,73656,51048,73216,61526,65867,61417,70101,70175,82877,87178,133217,113465,494234,456391,498934,444809
202403_2호선_구의(광진구청),202403,2호선,구의(광진구청),27223,28820,71351,17024,118578,39347,75743,23392,36703,24640,35210,28653,32608,30176,34355,39012,43763,45702,45217,62671,292895,108583,227856,230854
202403_2호선_낙성대(강감찬),202403,2호선,낙성대(강감찬),27423,9958,84392,22526,122861,46446,83124,37854,45096,28734,44897,31929,41069,33797,41184,40771,44943,47460,49932,64099,317800,116784,267121,246790
202403_2호선_당산,202403,2호선,당산,16281,12442,45615,28046,56663,72861,36493,33354,26157,20543,25319,23062,22879,23569,24488,28250,28704,35576,42590,50109,155052,146703,170137,181109
202403_2호선_대림(구로구청),202403,2호선,대림(구로구청),29441,10169,68285,22124,92844,54689,64128,36675,39458,35639,38251,35318,36294,36297,37864,44984,40028,54495,46259,63682,254698,123657,238154,270415
202403_2호선_도림천,202403,2호선,도림천,1282,906,3383,4323,3684,5386,2447,1854,2420,2009,1933,1629,2441,2085,2648,1896,3217,2227,2993,2679,10796,12469,15652,12525
202403_2호선_동대문역사문화공원(DDP),202403,2호선,동대문역사문화공원(DDP),4291,8951,8030,23355,14003,47036,16172,32574,23518,32826,25227,33191,29309,34214,36995,32482,42747,30911,47498,33052,42496,111916,205294,196676
202403_2호선_뚝섬,202403,2호선,뚝섬,8208,17653,18984,40226,26534,140546,18143,95052,24266,40519,28850,43340,33906,40456,44289,40869,57206,40728,86952,44412,71869,293477,275469,250324
202403_2호선_문래,202403,2호선,문래,14395,10708,44536,37138,51051,134171,28886,64691,26657,27232,27503,29058,27886,28307,31023,29331,37300,34268,63088,43109,138868,246708,213457,191305
202403_2호선_방배,202403,2호선,방배,8840,11565,22799,27694,31331,80003,25437,59134,25849,30502,28673,26010,31956,26637,35805,24470,44977,25777,54642,32401,88407,178396,221902,165797
202403_2호선_봉천,202403,2호선,봉천,29656,7660,85999,13913,118346,27038,76194,21532,39569,24851,38305,27012,34034,30586,31412,39692,33894,46339,33228,59640,310195,70143,210442,228120
202403_2호선_사당,202403,2호선,사당,29174,33491,79963,49630,99503,71672,79450,55466,56110,62067,59069,56104,66568,56529,69198,69341,71079,90891,84119,133211,288090,210259,406143,468143
202403_2호선_삼성(무역센터),202403,2호선,삼성(무역센터),7646,45474,15428,140031,20779,332356,21791,254430,49972,83449,67232,92413,86031,79139,111197,65069,143576,62279,228428,63371,65644,772291,686436,445720
202403_2호선_상왕십리,202403,2호선,상왕십리,14079,5864,43563,12751,67453,31578,38669,19003,24415,16159,21922,17276,20338,19282,21523,23202,22360,27736,26699,38559,163764,69196,137257,142214
202403_2호선_서울대입구(관악구청),202403,2호선,서울대입구(관악구청),43377,14234,127122,30065,165787,76489,118980,63977,71229,54288,76723,59029,68470,60520,73645,69089,79931,83122,89919,113244,455266,184765,459917,439292
202403_2호선_서초,202403,2호선,서초,9424,21657,19747,55235,30182,112284,29273,92909,28623,27419,37936,29223,38683,27030,44903,23060,50752,24965,74075,27547,88626,282085,274972,159244
202403_2호선_선릉,202403,2호선,선릉,11855,42036,22977,116594,36901,272812,35390,212750,58356,63332,68816,73309,79111,60540,100057,53667,127597,53078,197218,60167,107123,644192,631155,364093
202403_2호선_성수,202403,2호선,성수,9542,33276,23844,72446,31280,252546,25657,155750,37731,81355,48201,87808,59632,86402,73513,83719,94424,80118,150583,80954,90323,514018,464084,500356
202403_2호선_시청,202403,2호선,시청,2433,20665,5363,74181,9867,223113,14004,90296,24585,27727,30093,29972,36308,25501,44913,23227,56082,21043,106430,23777,31667,408255,298411,151247
202403_2호선_신답,202403,2호선,신답,1969,841,6013,892,11429,1848,5094,1135,2539,1559,2445,1666,2286,2205,2129,2936,2516,3931,2351,5006,24505,4716,14266,17303
202403_2호선_신당,202403,2호선,신당,11511,8979,29811,16746,50547,31569,30259,22128,23695,23400,24364,24434,24418,24938,26508,27833,29223,33401,32766,42539,122128,79422,160974,176545
202403_2호선_신대방,202403,2호선,신대방,34926,9491,90422,14935,131635,25575,85359,19222,40153,23119,38355,27699,33424,31739,31702,42763,33410,50180,35432,64667,342342,69223,212476,240167
202403_2호선_신도림,202403,2호선,신도림,53546,20398,139637,46750,149101,109698,96080,73671,73959,71703,77269,76627,79216,73672,84919,81193,90754,96992,111528,123416,438364,250517,517645,523603
202403_2호선_신림,202403,2호선,신림,67417,17556,183246,28594,262997,44075,164439,43817,85801,51148,81214,59442,74370,66346,72045,82716,77380,103665,80541,138371,678099,134042,471351,501688
202403_2호선_신설동,202403,2호선,신설동,1507,2277,5251,5389,9272,14563,6158,9969,7980,8536,8629,9217,9538,7414,10368,6835,11025,6164,13605,6704,22188,32198,61145,44870
202403_2호선_신정네거리,202403,2호선,신정네거리,18165,3059,52393,4633,46391,11861,26698,8596,18397,10735,15703,12459,13399,13943,12360,18751,13531,24404,13269,32443,143647,28149,86659,112735
202403_2호선_신촌,202403,2호선,신촌,15028,16432,37577,36948,55468,91733,41846,106015,60319,72415,66440,79591,69445,67879,79639,66211,95781,73370,112485,100591,149919,251128,484109,460057
202403_2호선_아현,202403,2호선,아현,11437,4385,31715,12507,43647,23082,26547,14180,19041,12904,18809,14301,16887,15614,18154,17317,24596,19831,21782,26381,113346,54154,119269,106348
202403_2호선_양천구청,202403,2호선,양천구청,12189,2355,33625,4914,31110,9363,19570,5111,11957,7005,10383,8197,8684,9592,8175,12279,8899,15090,9259,21267,96494,21743,57357,73430
202403_2호선_역삼,202403,2호선,역삼,9615,42344,16277,155007,26989,367963,25818,295761,42860,63627,52853,71271,61746,54081,82433,48193,103640,45580,217729,54735,78699,861075,561261,337487
202403_2호선_영등포구청,202403,2호선,영등포구청,13063,16475,41166,38941,49257,125585,31355,52826,29030,27943,29935,29927,31380,28918,36086,29931,42596,34038,60263,41557,134841,233827,229290,192314
202403_2호선_왕십리(성동구청),202403,2호선,왕십리(성동구청),9444,9137,25886,14250,44964,29299,28819,20288,24048,20887,24701,22437,25239,22301,28737,24900,34599,29938,37567,40656,109113,72974,174891,161119
202403_2호선_용답,202403,2호선,용답,3237,1311,8465,1914,13766,4484,8092,6744,5893,4137,5861,5272,5479,4757,5992,5729,7411,6829,6790,7883,33560,14453,37426,34607
202403_2호선_용두(동대문구청),202403,2호선,용두(동대문구청),1798,1017,5874,2739,9626,5272,5386,3653,4568,4026,4726,4867,5042,4815,5391,5186,5518,4938,5511,5932,22684,12681,30756,29764
202403_2호선_을지로3가,202403,2호선,을지로3가,2807,20052,7161,73080,14344,173369,19048,73391,26078,28753,30188,31380,34222,28977,38805,28427,47884,32536,95071,38410,43360,339892,272248,188483
202403_2호선_을지로4가,202403,2호선,을지로4가,2162,13629,6102,35251,11920,77702,14137,39707,20029,23843,22078,23231,24553,21819,28430,20059,34442,18928,61602,18928,34321,166289,191134,126808
202403_2호선_을지로입구,202403,2호선,을지로입구,4598,28359,11379,130190,20156,336538,30184,165551,48982,66650,60596,69690,68845,61721,84034,61047,99817,64102,173616,73006,66317,660638,535890,396216
202403_2호선_이대,202403,2호선,이대,9945,6729,29066,15147,38890,47267,25759,56401,30664,36823,32011,37928,31302,27960,42754,29618,44206,31611,55274,40813,103660,125544,236211,204753
202403_2호선_잠실(송파구청),202403,2호선,잠실(송파구청),51862,35519,122573,81038,174225,173663,131787,160019,100842,122994,109912,129208,118933,129319,136672,140821,164437,158415,200442,193429,480447,450239,831238,874186
202403_2호선_잠실나루,202403,2호선,잠실나루,12877,15963,39423,23521,48719,37495,33475,23444,23591,20142,22015,21217,23175,20198,25662,21632,34390,23442,36304,29903,134494,100423,165137,136534
202403_2호선_잠실새내,202403,2호선,잠실새내,18598,8771,63419,17575,87917,30344,58781,32424,38169,34100,37404,37419,33771,40130,37492,47647,39987,54529,43465,70575,228715,89114,230288,284400
202403_2호선_종합운동장,202403,2호선,종합운동장,6416,14489,17006,24489,24267,26345,22582,15197,17696,35866,18485,32715,15966,17403,25250,21727,28181,26509,43653,41920,70271,80520,149231,176140
202403_2호선_충정로(경기대입구),202403,2호선,충정로(경기대입구),7097,6324,16792,25483,22709,61580,15849,28619,13461,12045,14254,13948,14139,12532,15957,12885,18316,14394,31646,17942,62447,122006,107773,83746
202403_2호선_한양대,202403,2호선,한양대,2618,6470,5451,12000,9034,81932,6724,64301,18782,44329,21693,27043,29424,23226,39118,15482,49085,13786,59460,17799,23827,164703,217562,141665
202403_2호선_합정,202403,2호선,합정,18511,13458,44018,30798,55329,94127,39555,84338,38472,58999,43428,67148,47075,60767,52312,62911,61526,72476,81767,91106,157413,222721,324580,413407
202403_2호선_홍대입구,202403,2호선,홍대입구,32046,17703,63352,42069,81371,115129,65705,151791,80143,162839,93232,179237,104988,169551,130250,174668,164256,183536,192661,217711,242474,326692,765530,1087542
202403_3호선_가락시장,202403,3호선,가락시장,7138,6392,21830,12059,23449,26617,17868,14430,15159,12831,15106,13153,15085,13974,15960,15916,17877,17406,21454,20975,70285,59498,100641,94255
202403_3호선_경복궁(정부서울청사),202403,3호선,경복궁(정부서울청사),6425,15058,14433,43099,21563,137426,21501,99242,36682,59807,45818,60634,55606,48681,69639,43469,86080,38297,101616,36201,63922,294825,395441,287089
202403_3호선_경찰병원,202403,3호선,경찰병원,8096,3432,24216,9465,27648,28146,16818,16231,10881,8895,10820,10076,10698,9178,11258,10168,10909,11477,16755,16333,76778,57274,71321,66127
202403_3호선_고속터미널,202403,3호선,고속터미널,7748,34810,27250,48692,48013,77782,56049,99467,89750,105926,99007,106194,112505,112976,130312,116998,142311,114633,155304,117450,139060,260751,729189,674177
202403_3호선_교대(법원.검찰청),202403,3호선,교대(법원.검찰청),4396,7384,10395,21415,15670,50199,13815,38943,21631,13037,27048,13686,32320,12086,32921,11916,35301,12422,53046,18116,44276,117941,202267,81263
202403_3호선_구파발,202403,3호선,구파발,35818,10879,89237,23115,85899,31555,49382,29353,33906,27289,32168,30490,32693,31911,36398,33927,41430,40136,40245,50691,260336,94902,216840,214444
202403_3호선_금호,202403,3호선,금호,10585,2658,27947,4571,38315,9557,24535,7248,14067,8741,13110,10893,11377,11651,10933,14594,11703,17361,12535,21947,101382,24034,73725,85187
202403_3호선_남부터미널(예술의전당),202403,3호선,남부터미널(예술의전당),9603,26675,29209,65731,45394,153229,39383,85304,41613,41505,44888,48210,47838,45783,52062,47590,65760,50369,105029,57497,123589,330939,357190,290954
202403_3호선_녹번,202403,3호선,녹번,26673,3527,74104,7904,78609,17770,46203,11860,25349,13146,22120,15057,19179,17333,17810,22737,18916,29490,19081,38041,225589,41061,122455,135804
202403_3호선_대청,202403,3호선,대청,12037,7149,33043,20657,38540,26377,22823,12678,15513,10439,15649,11827,14377,13197,18533,15790,22929,17718,25901,22568,106443,66861,112902,91539
202403_3호선_대치,202403,3호선,대치,13100,8004,31477,18736,30499,27871,19957,18726,17306,18572,18408,22031,16922,20443,18917,22804,19887,31655,32001,34659,95033,73337,123441,150164
202403_3호선_도곡,202403,3호선,도곡,3858,4088,12103,15280,14660,21051,9740,16523,8275,7667,8432,8274,9300,7954,10714,8552,13455,9012,16981,10874,40361,56942,67157,52333
202403_3호선_독립문,202403,3호선,독립문,6730,5554,16574,15575,19301,21690,15852,19951,17372,15174,16855,16256,17790,14947,20719,14571,20606,15427,19260,15803,58457,62770,112602,92178
202403_3호선_동대입구,202403,3호선,동대입구,2659,9116,6256,16005,8561,64908,8363,38026,13417,24773,19246,30102,22481,19791,25173,17125,33023,16768,46368,21577,25839,128055,159708,130136
202403_3호선_매봉,202403,3호선,매봉,7210,8070,19597,24466,23487,75771,16941,32926,15521,14368,16390,14589,17950,13548,20370,15081,22909,16592,39844,20656,67235,141233,132984,94834
202403_3호선_무악재,202403,3호선,무악재,5834,1387,17972,3108,21126,5907,12690,4458,7457,4788,6578,5519,6247,6132,5600,7922,6073,9517,6831,11956,57622,14860,38786,45834
202403_3호선_불광,202403,3호선,불광,19771,5195,53979,11320,63410,32567,39534,31072,28060,27678,28725,30347,28498,30767,31175,33429,31839,37590,29521,43821,176694,80154,177818,203632
202403_3호선_수서,202403,3호선,수서,12627,16726,39131,36321,47681,54617,33737,37456,37982,28531,32700,25115,26026,26035,36927,31753,41691,35680,47738,42702,133176,145120,223064,189816
202403_3호선_신사,202403,3호선,신사,7117,17440,12868,42041,18201,105556,17221,131345,30694,47500,36743,50065,43630,47717,51089,43484,61896,45951,89578,56594,55407,296382,313630,291311
