worker_id,base_year_quarter_code,commercial_code,commercial_name,total_worker_population,age_20_worker_population,age_30_worker_population,age_40_worker_population,age_60_plus_worker_population,age_20_40_worker,age_20_40_worker_ratio,age_60_plus_worker_ratio
20221_3110304,20221,3110304,보문역 4번,716,67,214,162,124,443,0.618715,0.173184
20221_3110303,20221,3110303,성신여대입구역 1번,379,49,80,88,66,217,0.572559,0.174142
20221_3110302,20221,3110302,보문역 8번,1121,107,329,237,213,673,0.600357,0.190009
20221_3110301,20221,3110301,성신여대입구역 7번,176,23,38,44,28,105,0.596591,0.159091
20221_3110300,20221,3110300,삼선동주민센터,795,80,194,234,83,508,0.638994,0.104403
20221_3110299,20221,3110299,정릉역 1번,651,95,132,142,115,369,0.56682,0.176651
20221_3110298,20221,3110298,솔숲어린이공원,96,11,17,20,21,48,0.5,0.21875
20221_3110297,20221,3110297,경동고등학교,874,86,229,239,113,554,0.633867,0.129291
20221_3110296,20221,3110296,성신여대입구역 4번,793,119,188,244,93,551,0.69483,0.117276
20221_3110295,20221,3110295,정릉우체국,443,63,108,128,45,299,0.674944,0.10158
20221_3110294,20221,3110294,서경대학교,621,60,114,165,100,339,0.545894,0.161031
20221_3110293,20221,3110293,삼선중학교,5782,754,1422,1680,253,3856,0.666897,0.043756
20221_3110292,20221,3110292,정릉역 2번,206,32,52,56,19,140,0.679612,0.092233
20221_3110291,20221,3110291,한성대입구역 3번,736,71,179,228,70,478,0.649457,0.095109
20221_3110290,20221,3110290,북한산보국문역 1번,86,6,12,20,19,38,0.44186,0.22093
20221_3110289,20221,3110289,북한산보국문역 2번,107,15,34,26,11,75,0.700935,0.102804
20221_3110288,20221,3110288,동구여중,1735,226,425,504,76,1155,0.665706,0.043804
20221_3110287,20221,3110287,정릉3동주민센터,110,16,31,28,13,75,0.681818,0.118182
20221_3110286,20221,3110286,한성대입구역 5번,3291,431,812,953,148,2196,0.667274,0.044971
20221_3110285,20221,3110285,홍대부중,1858,242,458,539,81,1239,0.666846,0.043595
20221_3110284,20221,3110284,정릉북한산국립공원입구,205,14,30,51,41,95,0.463415,0.2
20221_3110283,20221,3110283,성북초등학교앞,935,121,231,271,41,623,0.66631,0.04385
20221_3110282,20221,3110282,국민대학교앞,86,13,25,22,9,60,0.697674,0.104651
20221_3110281,20221,3110281,길상사,1476,192,362,430,64,984,0.666667,0.04336
20221_3110280,20221,3110280,북정마을,780,103,190,228,33,521,0.667949,0.042308
20221_3110279,20221,3110279,신내역 2번,62,10,13,12,10,35,0.564516,0.16129
20221_3110278,20221,3110278,망우본동주민센터,373,34,67,86,65,187,0.50134,0.174263
20221_3110277,20221,3110277,러스크서울병원,342,32,63,80,59,175,0.511696,0.172515
20221_3110276,20221,3110276,신내IC북측,155,29,34,27,23,90,0.580645,0.148387
20221_3110275,20221,3110275,하나은행 망우동지점,190,18,37,44,34,99,0.521053,0.178947
20221_3110274,20221,3110274,서일대학교,384,25,64,104,77,193,0.502604,0.200521
20221_3110273,20221,3110273,장스여성병원,364,52,73,74,61,199,0.546703,0.167582
20221_3110272,20221,3110272,신내1동주민센터,944,168,206,169,150,543,0.575212,0.158898
20221_3110271,20221,3110271,신내역 1번,148,26,33,26,23,85,0.574324,0.155405
20221_3110270,20221,3110270,혜원여고,108,5,13,28,26,46,0.425926,0.240741
20221_3110269,20221,3110269,용마문화복지센터,166,13,30,41,31,84,0.506024,0.186747
20221_3110268,20221,3110268,망우3동주민센터,119,4,14,34,26,52,0.436975,0.218487
20221_3110267,20221,3110267,망우역 2번,467,51,93,106,92,250,0.535332,0.197002
20221_3110266,20221,3110266,면목동우체국,289,21,52,81,54,154,0.532872,0.186851
20221_3110265,20221,3110265,망우역 1번,541,63,97,110,121,270,0.499076,0.22366
20221_3110264,20221,3110264,면목역 2번,301,26,78,86,35,190,0.631229,0.116279
20221_3110263,20221,3110263,면목역 1번,95,8,24,26,12,58,0.610526,0.126316
20221_3110262,20221,3110262,상봉역 3번,865,105,228,289,45,622,0.719075,0.052023
20221_3110261,20221,3110261,사가정역 4번,248,17,39,67,38,123,0.495968,0.153226
20221_3110260,20221,3110260,면목역 3번,111,11,28,32,12,71,0.63964,0.108108
20221_3110259,20221,3110259,사가정역 1번,481,37,87,128,95,252,0.523909,0.197505
20221_3110258,20221,3110258,면동초등학교,193,17,45,55,25,117,0.606218,0.129534
20221_3110257,20221,3110257,상봉역 7번,281,31,47,57,69,135,0.480427,0.245552
20221_3110256,20221,3110256,면목2동체육관,452,26,72,103,105,201,0.44469,0.232301
20221_3110255,20221,3110255,상봉역 4번,729,82,188,250,37,520,0.713306,0.050754
20221_3110254,20221,3110254,오거리공원,410,19,56,122,56,197,0.480488,0.136585
20221_3110253,20221,3110253,중곡초등학교,426,16,65,122,55,203,0.476526,0.129108
20221_3110252,20221,3110252,장안제일시장,800,62,124,224,179,410,0.5125,0.22375
20221_3110251,20221,3110251,장안중학교,387,36,88,102,66,226,0.583979,0.170543
20221_3110250,20221,3110250,화랑대역 7번,127,12,30,38,15,80,0.629921,0.11811
20221_3110249,20221,3110249,중화역 1번,905,92,198,242,151,532,0.587845,0.166851
20221_3110248,20221,3110248,먹골파출소,137,14,33,40,16,87,0.635036,0.116788
20221_3110247,20221,3110247,먹골역 1번,517,52,121,154,65,327,0.632495,0.125725
20221_3110246,20221,3110246,월드순복음교회,445,50,110,139,37,299,0.67191,0.083146
20221_3110245,20221,3110245,KB국민은행 중화동지점,49,4,5,16,13,25,0.510204,0.265306
20221_3110244,20221,3110244,중화역 4번,387,31,51,110,103,192,0.496124,0.26615
20221_3110243,20221,3110243,중랑노인종합복지관,271,13,46,61,61,120,0.442804,0.225092
20221_3110242,20221,3110242,면목5동주민센터,281,17,47,82,62,146,0.519573,0.220641
20221_3110241,20221,3110241,먹골역 5번,688,98,171,164,62,433,0.62936,0.090116
20221_3110240,20221,3110240,태릉시장 특화거리,89,6,10,28,24,44,0.494382,0.269663
20221_3110239,20221,3110239,중랑역 2번,9,0,2,2,3,4,0.444444,0.333333
20221_3110238,20221,3110238,배꽃어린이공원,13,0,0,6,3,6,0.461538,0.230769
20221_3110237,20221,3110237,메가박스 상봉,583,62,134,178,64,374,0.641509,0.109777
20221_3110236,20221,3110236,신묵초등학교,665,94,166,160,55,420,0.631579,0.082707
20221_3110235,20221,3110235,세화어린이공원,5,0,0,2,2,2,0.4,0.4
20221_3110234,20221,3110234,중랑역 4번,96,6,12,28,27,46,0.479167,0.28125
20221_3110233,20221,3110233,중랑역 1번,61,2,3,18,22,23,0.377049,0.360656
20221_3110232,20221,3110232,동대부고,1095,342,212,223,115,777,0.709589,0.105023
20221_3110231,20221,3110231,장안교,39,8,8,9,5,25,0.641026,0.128205
20221_3110230,20221,3110230,장안현대홈타운1차아파트,420,130,83,86,43,299,0.711905,0.102381
20221_3110229,20221,3110229,장평중학교,1029,139,203,222,236,564,0.548105,0.229349
20221_3110228,20221,3110228,장안근린공원,894,278,175,185,87,638,0.713647,0.097315
20221_3110227,20221,3110227,답십리공원,579,129,122,129,78,380,0.656304,0.134715
20221_3110226,20221,3110226,장안1동주민센터,2115,293,410,460,483,1163,0.549882,0.228369
20221_3110225,20221,3110225,촬영소사거리,631,100,145,148,109,393,0.622821,0.172742
20221_3110224,20221,3110224,외대앞역 2번,99,12,22,25,16,59,0.59596,0.161616
20221_3110223,20221,3110223,군자초등학교,578,77,115,126,133,318,0.550173,0.230104
20221_3110222,20221,3110222,회기역 2번,60,6,12,15,11,33,0.55,0.183333
20221_3110221,20221,3110221,의릉,251,26,53,55,53,134,0.533865,0.211155
20221_3110220,20221,3110220,외대앞역 1번,591,111,155,164,50,430,0.72758,0.084602
20221_3110219,20221,3110219,삼육보건대학교,843,111,188,221,120,520,0.616845,0.142349
20221_3110218,20221,3110218,답십리사거리,490,79,112,116,82,307,0.626531,0.167347
20221_3110217,20221,3110217,자동차부품상가,705,113,161,167,119,441,0.625532,0.168794
20221_3110216,20221,3110216,전농중학교,389,44,83,104,54,231,0.59383,0.138817
20221_3110215,20221,3110215,회기역 1번,46,3,10,12,9,25,0.543478,0.195652
20221_3110214,20221,3110214,경희대후문,174,33,51,46,9,130,0.747126,0.051724
20221_3110213,20221,3110213,청량초등학교,83,15,22,20,8,57,0.686747,0.096386
20221_3110212,20221,3110212,답십리초등학교,806,117,164,225,83,506,0.627792,0.102978
20221_3110211,20221,3110211,전곡마을마당공원,42,2,4,15,5,21,0.5,0.119048
20221_3110210,20221,3110210,서울시립대,520,60,110,139,73,309,0.594231,0.140385
20221_3110209,20221,3110209,답십리 장령당공원,370,53,75,104,38,232,0.627027,0.102703
20221_3110208,20221,3110208,시조사삼거리,61,9,17,13,9,39,0.639344,0.147541
20221_3110207,20221,3110207,시립대앞사거리,12,0,1,5,1,6,0.5,0.083333
20221_3110206,20221,3110206,텃골근린공원,17,0,1,8,0,9,0.529412,0.0
20221_3110205,20221,3110205,경희대삼거리,9,0,2,3,2,5,0.555556,0.222222
20221_3110204,20221,3110204,간데메공원,523,71,106,147,53,324,0.619503,0.101338
20221_3110203,20221,3110203,떡전교사거리,290,49,87,57,42,193,0.665517,0.144828
20221_3110202,20221,3110202,전농1동주민센터(전농시장),37,2,6,12,5,20,0.540541,0.135135
20221_3110201,20221,3110201,전농119안전센터,20,1,3,6,4,10,0.5,0.2
20221_3110200,20221,3110200,동대문경찰서,194,35,58,37,28,130,0.670103,0.14433
20221_3110199,20221,3110199,홍릉시장,275,37,77,63,43,177,0.643636,0.156364
20221_3110198,20221,3110198,동대문중앙새마을금고본점,75,8,19,20,12,47,0.626667,0.16
20221_3110197,20221,3110197,세종대왕기념관교차로,38,5,13,8,5,26,0.684211,0.131579
20221_3110196,20221,3110196,홍릉근린공원,51,9,17,10,6,36,0.705882,0.117647
20221_3110195,20221,3110195,동대문구청,1400,172,312,346,227,830,0.592857,0.162143
20221_3110194,20221,3110194,홍파초등학교,338,35,86,87,53,208,0.615385,0.156805
20221_3110193,20221,3110193,고려대역 4번,155,18,39,41,23,98,0.632258,0.148387
20221_3110192,20221,3110192,동의보감타워,752,89,168,186,123,443,0.589096,0.163564
20221_3110191,20221,3110191,고려대역 6번,180,21,48,46,27,115,0.638889,0.15
20221_3110190,20221,3110190,고대앞사거리,155,19,41,38,24,98,0.632258,0.154839
20221_3110189,20221,3110189,제기동역 1번,447,56,106,111,72,273,0.610738,0.161074
20221_3110188,20221,3110188,용두동신동아아파트,1327,159,297,331,215,787,0.593067,0.16202
20221_3110187,20221,3110187,제기동역 6번,2394,294,530,593,389,1417,0.591896,0.16249
20221_3110186,20221,3110186,종암초등학교,170,20,41,42,29,103,0.605882,0.170588
20221_3110185,20221,3110185,용두초등학교,375,45,84,91,61,220,0.586667,0.162667
20221_3110184,20221,3110184,용두사거리,369,45,81,90,62,216,0.585366,0.168022
20221_3110183,20221,3110183,한국의류시험연구원,1022,123,229,253,163,605,0.591977,0.159491
20221_3110182,20221,3110182,용두희망어린이공원,577,71,127,141,96,339,0.587522,0.166378
20221_3110181,20221,3110181,신설동역 9번,4343,527,964,1076,703,2567,0.591066,0.16187
20221_3110180,20221,3110180,광진정보도서관,6075,1887,1596,1178,421,4661,0.767243,0.0693
20221_3110179,20221,3110179,광나루역 1번,721,223,193,139,51,555,0.769764,0.070735
20221_3110178,20221,3110178,장로회신학대학교,156,51,43,30,9,124,0.794872,0.057692
20221_3110177,20221,3110177,동의초등학교,44,4,6,13,7,23,0.522727,0.159091
20221_3110176,20221,3110176,해오름공원,903,154,224,237,76,615,0.681063,0.084164
20221_3110175,20221,3110175,푸른동산공원,551,62,116,132,98,310,0.562613,0.177858
20221_3110174,20221,3110174,아차산역 1번,919,156,221,240,83,617,0.671382,0.090316
20221_3110173,20221,3110173,구남초등학교,411,50,88,99,72,237,0.576642,0.175182
20221_3110172,20221,3110172,광진초등학교,488,66,83,126,77,275,0.563525,0.157787
20221_3110171,20221,3110171,중곡4동주민센터,241,42,60,63,19,165,0.684647,0.078838
20221_3110170,20221,3110170,동대부여고,346,48,92,96,29,236,0.682081,0.083815
20221_3110169,20221,3110169,성동초등학교,465,60,103,118,64,281,0.604301,0.137634
20221_3110168,20221,3110168,대원고등학교,603,100,149,157,54,406,0.6733,0.089552
20221_3110167,20221,3110167,용마초등학교,574,69,116,153,97,338,0.58885,0.16899
20221_3110166,20221,3110166,구의1동주민센터,436,59,110,127,39,296,0.678899,0.08945
20221_3110165,20221,3110165,국립정신건강센터,272,34,58,71,44,163,0.599265,0.161765
20221_3110164,20221,3110164,아차산역 5번,179,28,41,47,27,116,0.648045,0.150838
20221_3110163,20221,3110163,성자초등학교,636,88,144,166,71,398,0.625786,0.111635
20221_3110162,20221,3110162,군자역 4번,223,28,44,58,37,130,0.58296,0.165919
20221_3110161,20221,3110161,중곡역 3번,309,29,74,90,40,193,0.624595,0.12945
20221_3110160,20221,3110160,광진경찰서,392,56,99,111,37,266,0.678571,0.094388
20221_3110159,20221,3110159,구의역 4번,2813,191,392,765,312,1348,0.479204,0.110914
20221_3110158,20221,3110158,중곡3동주민센터,465,45,116,138,59,299,0.643011,0.126882
20221_3110157,20221,3110157,자양동우체국,519,69,119,138,58,326,0.628131,0.111753
20221_3110156,20221,3110156,군자역 5번,332,48,77,87,52,212,0.638554,0.156627
20221_3110155,20221,3110155,광진구청,1835,123,259,498,206,880,0.479564,0.112262
